-1.473826283560801e11,1.9694063152675114e10,-729647.4913523293
-1.475683915918912e11,1.8412494602556023e10,-654343.9863217481
-1.475616927737984e11,1.8411658773482826e10,-654314.2825939565
-1.4755499334748294e11,1.8410822868520096e10,-654284.5761691994
-1.4754829331280673e11,1.8409986887650604e10,-654254.8670468648
-1.4754159266963168e11,1.8409150830857117e10,-654225.1552263402
-1.4753489141781958e11,1.8408314698122395e10,-654195.4407070128
-1.4752818955723224e11,1.8407478489429188e10,-654165.7234882697
-1.4752148708773135e11,1.8406642204760246e10,-654136.0035694978
-1.4751478400917862e11,1.840580584409831e10,-654106.2809500837
-1.4750808032143564e11,1.840496940742611e10,-654076.5556294139
-1.47501376024364e11,1.840413289472638e10,-654046.8276068745
-1.4749467111782523e11,1.840329630598184e10,-654017.0968818516
-1.474879656016808e11,1.84024596411752e10,-653987.3634537308
-1.474812594757921e11,1.840162290028918e10,-653957.6273218978
-1.4747455274002057e11,1.8400786083306477e10,-653927.8884857376
-1.4746784539422748e11,1.8399949190209785e10,-653898.1469446355
-1.474611374382741e11,1.83991122209818e10,-653868.4026979764
-1.4745442887202167e11,1.83982751756052e10,-653838.6557451448
-1.4744771969533136e11,1.839743805406267e10,-653808.9060855252
-1.4744100990806427e11,1.839660085633688e10,-653779.1537185017
-1.4743429951008148e11,1.8395763582410492e10,-653749.3986434583
-1.4742758850124402e11,1.8394926232266167e10,-653719.6408597786
-1.4742087688141284e11,1.8394088805886555e10,-653689.8803668463
-1.4741416465044888e11,1.8393251303254303e10,-653660.1171640446
-1.4740745180821298e11,1.8392413724352055e10,-653630.3512507565
-1.4740073835456598e11,1.839157606916244e10,-653600.582626365
-1.4739402428936862e11,1.839073833766809e10,-653570.8112902526
-1.4738730961248163e11,1.8389900529851624e10,-653541.0372418016
-1.473805943237657e11,1.8389062645695652e10,-653511.2604803944
-1.473738784230814e11,1.838822468518279e10,-653481.4810054126
-1.473671619102893e11,1.838738664829563e10,-653451.6988162382
-1.4736044478524994e11,1.8386548535016777e10,-653421.9139122525
-1.4735372704782373e11,1.8385710345328815e10,-653392.1262928369
-1.4734700869787112e11,1.8384872079214333e10,-653362.3359573722
-1.4734028973525247e11,1.83840337366559e10,-653332.5429052395
-1.4733357015982806e11,1.838319531763609e10,-653302.7471358192
-1.4732684997145816e11,1.8382356822137466e10,-653272.9486484916
-1.47320129170003e11,1.838151825014259e10,-653243.1474426371
-1.473134077553227e11,1.8380679601634007e10,-653213.3435176354
-1.4730668572727737e11,1.837984087659426e10,-653183.5368728661
-1.4729996308572708e11,1.8379002075005898e10,-653153.7275077088
-1.472932398305318e11,1.8378163196851444e10,-653123.9154215427
-1.472865159615515e11,1.8377324242113426e10,-653094.1006137468
-1.4727979147864612e11,1.837648521077436e10,-653064.2830836998
-1.4727306638167545e11,1.8375646102816765e10,-653034.4628307802
-1.472663406704993e11,1.8374806918223145e10,-653004.6398543664
-1.4725961434497742e11,1.8373967656975998e10,-652974.8141538366
-1.4725288740496948e11,1.837312831905782e10,-652944.9857285685
-1.4724615985033517e11,1.8372288904451096e10,-652915.1545779398
-1.4723943168093405e11,1.837144941313831e10,-652885.3207013279
-1.4723270289662567e11,1.8370609845101936e10,-652855.4840981099
-1.4722597349726953e11,1.836977020032444e10,-652825.6447676629
-1.4721924348272504e11,1.8368930478788284e10,-652795.8027093634
-1.4721251285285162e11,1.8368090680475925e10,-652765.9579225881
-1.4720578160750858e11,1.8367250805369812e10,-652736.1104067132
-1.471990497465552e11,1.8366410853452385e10,-652706.2601611147
-1.4719231726985074e11,1.836557082470608e10,-652676.4071851685
-1.4718558417725436e11,1.836473071911333e10,-652646.5514782501
-1.4717885046862518e11,1.836389053665656e10,-652616.6930397348
-1.471721161438223e11,1.836305027731818e10,-652586.8318689979
-1.4716538120270474e11,1.8362209941080605e10,-652556.9679654142
-1.4715864564513147e11,1.8361369527926235e10,-652527.1013283583
-1.471519094709614e11,1.836052903783747e10,-652497.2319572048
-1.471451726800534e11,1.83596884707967e10,-652467.3598513277
-1.4713843527226633e11,1.835884782678631e10,-652437.4850101011
-1.4713169724745892e11,1.8358007105788677e10,-652407.6074328987
-1.471249586054899e11,1.8357166307786175e10,-652377.7271190941
-1.4711821934621793e11,1.8356325432761166e10,-652347.8440680606
-1.4711147946950162e11,1.835548448069601e10,-652317.9582791713
-1.4710473897519952e11,1.835464345157306e10,-652288.0697517988
-1.4709799786317017e11,1.835380234537466e10,-652258.1784853159
-1.47091256133272e11,1.8352961162083153e10,-652228.2844790949
-1.4708451378536343e11,1.8352119901680866e10,-652198.387732508
-1.470777708193028e11,1.835127856415013e10,-652168.488244927
-1.4707102723494843e11,1.8350437149473267e10,-652138.5860157238
-1.4706428303215854e11,1.8349595657632584e10,-652108.6810442696
-1.4705753821079135e11,1.834875408861039e10,-652078.7733299357
-1.47050792770705e11,1.8347912442388985e10,-652048.8628720932
-1.4704404671175754e11,1.8347070718950665e10,-652018.9496701127
-1.4703730003380707e11,1.8346228918277714e10,-651989.0337233648
-1.4703055273671155e11,1.8345387040352417e10,-651959.1150312198
-1.4702380482032895e11,1.8344545085157047e10,-651929.1935930478
-1.4701705628451712e11,1.834370305267387e10,-651899.2694082186
